weight,max_accel_g,max_airspeed,id
44437 lb,2.14,430.4,5573
28844 lb,2.12,594.4,5574
37455 lb,2.42,440.0,5578
25336 lb,--,591.2,5583
38591 lb,1.45,529.6,5589
39736 lb,1.29,593.6,5608
39706 lb,0.97,528.0,5616
39091 lb,2.7,573.6,5618
26144 lb,2.88,580.0,5629
35123 lb,0.42,464.0,5631
32009 lb,--,566.4,5645
33143 lb,--,508.0,5653
31003 lb,--,567.2,5655
33504 lb,2.11,575.2,5658
29946 lb,0.71,424.8,5680
31676 lb,1.94,526.4,5681
41725 lb,1.42,492.0,5688
33836 lb,1.26,413.6,5693
27447 lb,1.06,629.6,5698
27498 lb,1.78,416.8,5700
35952 lb,2.44,610.4,5701
26508 lb,--,492.8,5702
37230 lb,--,523.2,5704
33282 lb,2.99,408.8,5713
32213 lb,2.47,464.8,5731
33487 lb,2.87,596.0,5734
30030 lb,2.61,574.4,5744
41889 lb,--,403.2,5750
29800 lb,0.66,607.2,5752
27272 lb,1.48,468.0,5754
26430 lb,1.1,509.6,5755
30859 lb,2.84,421.6,5759
27849 lb,1.72,429.6,5765
37622 lb,--,427.2,5778
34031 lb,2.84,515.2,5779
31259 lb,1.82,631.2,5791
32122 lb,1.08,427.2,5798
26899 lb,0.73,635.2,5805
35602 lb,1.88,588.8,5809
38537 lb,1.18,590.4,5813
31917 lb,1.24,501.6,5814
32314 lb,1.7,412.8,5815
26641 lb,1.99,499.2,5817
30637 lb,2.4,572.0,5835
43794 lb,2.59,588.8,5838
37982 lb,1.0,456.8,5839
31201 lb,0.89,525.6,5846
39956 lb,0.75,633.6,5848
35684 lb,0.91,620.0,5856
25000 lb,2.7,491.2,5863
31615 lb,1.88,536.8,5864
39853 lb,--,468.0,5865
40462 lb,1.96,474.4,5868
35598 lb,2.33,417.6,5872
38391 lb,--,491.2,5874
43899 lb,2.52,408.0,5877
33648 lb,--,572.0,5882
40868 lb,1.02,612.8,5889
35219 lb,0.62,528.8,5894
29453 lb,2.58,584.8,5904
25503 lb,--,548.0,5908
44727 lb,0.94,476.8,5910
40437 lb,2.38,404.0,5921
37379 lb,2.06,593.6,5925
34524 lb,1.5,600.8,5930
37708 lb,--,429.6,5938
43525 lb,1.81,551.2,5948
29701 lb,2.91,447.2,5951
28833 lb,0.78,477.6,5960
40482 lb,1.4,486.4,5961
42461 lb,1.17,416.0,5969
38914 lb,1.77,489.6,5982
39338 lb,1.13,492.8,5992
33704 lb,2.59,440.0,6007
29131 lb,2.47,448.0,6008
44538 lb,0.86,570.4,6012
44225 lb,2.64,508.0,6017
37470 lb,0.67,500.0,6019
43444 lb,2.32,401.6,6026
30589 lb,2.97,628.8,6031
27441 lb,1.12,484.8,6035
27900 lb,2.59,597.6,6037
41004 lb,2.83,625.6,6038
44241 lb,0.74,592.0,6048
32051 lb,0.61,523.2,6051
31646 lb,2.06,640.0,6053
28638 lb,2.82,524.8,6056
44539 lb,2.35,468.0,6057
31124 lb,1.37,456.0,6062
28507 lb,0.67,605.6,6068
40410 lb,1.29,579.2,6069
39877 lb,--,534.4,6073
30372 lb,2.07,460.0,6074
36358 lb,1.87,521.6,6081
33222 lb,1.13,420.0,6087
29571 lb,1.08,632.0,6089
35411 lb,1.11,524.0,6091
41490 lb,2.44,611.2,6093
27177 lb,2.23,561.6,6096
25977 lb,0.96,444.0,6097
34150 lb,1.48,494.4,6098
42556 lb,2.01,621.6,6099
38022 lb,--,636.0,6102
25910 lb,0.86,548.0,6106
40463 lb,--,532.0,6110
35520 lb,2.34,620.0,6114
32724 lb,2.85,616.8,6116
40989 lb,1.52,572.8,6117
38040 lb,1.57,522.4,6124
29080 lb,--,448.0,6127
34515 lb,0.82,600.0,6144
40962 lb,2.92,490.4,6146
26024 lb,2.19,636.0,6148
29662 lb,1.64,626.4,6159
25513 lb,1.1,573.6,6164
30332 lb,0.7,452.0,6170
29300 lb,--,637.6,6181
28464 lb,2.34,586.4,6187
29310 lb,1.14,634.4,6188
32565 lb,1.11,452.8,6193
36964 lb,1.36,416.0,6195
33191 lb,2.28,406.4,6207
36880 lb,2.17,527.2,6215
33335 lb,2.74,446.4,6221
26187 lb,1.66,544.8,6227
25760 lb,2.35,599.2,6231
28113 lb,1.55,480.0,6232
36927 lb,1.41,572.8,6236
44693 lb,--,400.0,6246
31111 lb,0.67,544.0,6257
35770 lb,1.37,639.2,6258
32449 lb,1.2,502.4,6270
28420 lb,1.7,522.4,6273
29573 lb,--,503.2,6274
40825 lb,2.55,604.0,6276
26996 lb,1.66,421.6,6285
25655 lb,1.9,425.6,6288
26387 lb,1.57,623.2,6289
25774 lb,--,551.2,6290
28845 lb,0.75,592.8,6296
32684 lb,1.48,543.2,6299
29242 lb,2.12,507.2,6302
28766 lb,0.4,435.2,6320
43392 lb,1.96,496.8,6329
37390 lb,1.28,555.2,6330
44122 lb,--,584.0,6332
32517 lb,2.97,464.0,6338
36309 lb,--,423.2,6342
36051 lb,--,417.6,6347
28135 lb,--,549.6,6355
41467 lb,1.15,573.6,6359
37423 lb,1.96,591.2,6385
40389 lb,--,622.4,6388
34642 lb,0.75,616.8,6409
28215 lb,1.95,433.6,6411
38775 lb,--,456.8,6413
30059 lb,--,518.4,6415
44573 lb,0.41,593.6,6416
33162 lb,0.84,425.6,6421
36828 lb,--,410.4,6424
30619 lb,2.94,418.4,6429
30409 lb,--,434.4,6440
41253 lb,--,589.6,6444
32409 lb,2.21,533.6,6451
36574 lb,0.91,608.0,6469
31639 lb,1.45,498.4,6474
34075 lb,2.69,452.8,6496
36481 lb,2.15,633.6,6498
42840 lb,--,425.6,6515
28796 lb,2.06,596.0,6521
33626 lb,0.96,498.4,6532
42867 lb,2.05,517.6,6535
26912 lb,0.9,447.2,6537
25596 lb,0.85,617.6,6557
29558 lb,2.63,450.4,6563
31441 lb,1.35,464.8,6564
31301 lb,--,444.0,6566
35148 lb,1.06,463.2,6575
30144 lb,1.28,608.0,6584
33541 lb,0.69,561.6,6589
34085 lb,2.89,628.0,6590
43677 lb,0.88,472.0,6594
38133 lb,--,478.4,6595
32385 lb,0.86,600.0,6597
25023 lb,--,467.2,6609
29057 lb,--,555.2,6617
39234 lb,2.68,474.4,6622
38380 lb,2.55,560.8,6626
34997 lb,1.6,632.8,6630
39430 lb,1.69,424.0,6635
41400 lb,2.54,557.6,6643
31320 lb,2.16,576.8,6644
25559 lb,1.9,472.0,6648
35171 lb,2.32,564.0,6654
25335 lb,0.88,580.8,6657
37163 lb,1.28,556.8,6671
37432 lb,0.56,415.2,6675
28040 lb,0.87,400.0,6677
40088 lb,0.85,492.8,6678
42420 lb,1.84,416.8,6690
35205 lb,2.25,516.8,6692
43309 lb,1.09,584.0,6697
31513 lb,2.16,496.8,6699
42103 lb,2.5,517.6,6705
37778 lb,2.48,573.6,6707
36977 lb,1.31,436.0,6726
44534 lb,1.65,441.6,6728
41331 lb,1.44,608.8,6729
32239 lb,2.45,423.2,6730
29001 lb,2.74,547.2,6733
25261 lb,1.64,497.6,6736
40610 lb,1.77,496.0,6739
34267 lb,1.19,454.4,6743
35797 lb,1.68,504.0,6748
42601 lb,1.09,553.6,6752
44767 lb,1.82,464.8,6759
36898 lb,0.4,496.8,6771
41828 lb,0.46,608.0,6778
26860 lb,1.65,468.8,6781
41174 lb,--,495.2,6789
30102 lb,0.87,579.2,6793
41541 lb,0.54,612.0,6797
44313 lb,2.64,510.4,6812
39039 lb,0.52,544.0,6816
39342 lb,2.62,431.2,6820
38980 lb,1.45,467.2,6834
38524 lb,0.61,412.0,6846
33098 lb,1.67,460.0,6866
32970 lb,0.51,423.2,6868
35292 lb,1.39,606.4,6884
37361 lb,0.79,588.8,6893
39184 lb,0.9,576.8,6894
29443 lb,--,508.8,6898
29469 lb,0.63,514.4,6900
42705 lb,1.42,465.6,6901
28801 lb,--,496.0,6907
27609 lb,2.13,404.8,6909
32360 lb,1.88,408.8,6917
30376 lb,2.34,407.2,6922
32718 lb,1.86,476.0,6928
33247 lb,1.39,450.4,6929
43284 lb,2.49,516.8,6930
28297 lb,1.79,487.2,6932
29341 lb,1.08,623.2,6934
36243 lb,0.85,606.4,6937
40018 lb,0.73,428.0,6944
28953 lb,--,478.4,6954
27844 lb,2.75,548.8,6955
34423 lb,1.95,550.4,6957
40575 lb,2.4,632.8,6966
31196 lb,2.57,433.6,6968
44611 lb,--,592.8,6971
44672 lb,0.97,508.8,6974
38871 lb,0.49,582.4,6977
33510 lb,2.52,532.8,6978
26242 lb,1.72,563.2,6995
37229 lb,1.74,430.4,6996
31790 lb,2.19,557.6,7005
25452 lb,1.77,485.6,7010
29858 lb,1.23,611.2,7017
28070 lb,1.02,616.8,7019
39976 lb,2.33,500.8,7020
41651 lb,2.95,506.4,7035
43200 lb,2.74,410.4,7037
38158 lb,0.96,541.6,7044
40166 lb,1.36,604.0,7047
32374 lb,0.64,436.0,7058
37234 lb,0.99,564.8,7061
38584 lb,1.26,584.8,7074
29783 lb,0.51,440.8,7081
25881 lb,0.46,633.6,7084
41928 lb,2.77,570.4,7087
43674 lb,2.17,637.6,7088
32919 lb,--,492.8,7092
28915 lb,--,612.8,7099
42210 lb,--,600.8,7100
40148 lb,2.69,565.6,7102
30315 lb,0.99,548.8,7103
33908 lb,0.5,596.8,7107
26145 lb,2.05,412.8,7108
33568 lb,1.31,492.8,7113
39910 lb,2.91,450.4,7121
42630 lb,2.23,565.6,7132
40183 lb,1.74,632.8,7134
26042 lb,2.4,590.4,7135
34231 lb,2.64,564.8,7136
27925 lb,0.96,514.4,7142
29874 lb,0.48,592.0,7143
44583 lb,--,482.4,7145
42089 lb,2.1,409.6,7150
39378 lb,0.74,422.4,7153
29596 lb,0.42,573.6,7161
32105 lb,0.44,460.0,7166
31372 lb,2.72,485.6,7167
35183 lb,2.54,527.2,7171
26120 lb,0.73,462.4,7175
33856 lb,0.86,557.6,7178
34038 lb,--,537.6,7179
40955 lb,0.68,600.0,7185
28191 lb,2.09,569.6,7192
27483 lb,0.86,546.4,7196
40132 lb,2.16,431.2,7207
28424 lb,2.25,449.6,7217
28531 lb,1.23,479.2,7223
44550 lb,1.51,549.6,7225
26084 lb,--,423.2,7228
32128 lb,2.64,591.2,7230
32603 lb,1.37,536.0,7232
40718 lb,1.21,599.2,7233
38547 lb,1.62,624.8,7234
42081 lb,1.77,401.6,7238
30366 lb,1.67,536.0,7239
30810 lb,2.82,457.6,7260
34288 lb,1.27,445.6,7262
36201 lb,1.63,550.4,7273
41615 lb,1.5,624.8,7274
25300 lb,1.19,412.8,7282
33174 lb,1.04,580.8,7284
29766 lb,2.44,524.8,7289
30424 lb,2.15,457.6,7292
40169 lb,0.43,596.8,7302
39308 lb,1.13,583.2,7322
34871 lb,--,602.4,7324
44261 lb,0.41,445.6,7338
26549 lb,0.61,516.8,7348
35131 lb,2.94,580.0,7357
36297 lb,1.38,531.2,7358
39766 lb,0.68,554.4,7361
42902 lb,2.85,552.0,7363
39930 lb,2.53,539.2,7367
40499 lb,1.93,493.6,7375
26389 lb,1.33,580.0,7379
42047 lb,0.59,463.2,7409
44707 lb,2.66,422.4,7410
36687 lb,1.78,596.8,7413
39651 lb,0.65,490.4,7421
41977 lb,1.94,588.0,7438
26422 lb,2.52,568.8,7445
37277 lb,1.19,584.0,7454
43712 lb,0.69,586.4,7456
43443 lb,1.3,592.0,7457
37526 lb,--,526.4,7461
41552 lb,1.24,601.6,7462
38950 lb,--,489.6,7484
38913 lb,2.72,560.8,7485
32582 lb,0.62,635.2,7492
44750 lb,2.82,491.2,7496
34925 lb,1.96,441.6,7502
26923 lb,0.63,452.0,7503
25148 lb,1.13,585.6,7505
25359 lb,1.44,445.6,7508
26750 lb,1.53,587.2,7509
26085 lb,2.66,585.6,7510
38025 lb,1.36,572.0,7519
38542 lb,1.7,525.6,7528
43085 lb,1.28,533.6,7531
40824 lb,1.59,520.8,7534
29052 lb,1.51,428.0,7535
43718 lb,1.82,563.2,7539
35900 lb,1.39,407.2,7543
43856 lb,1.18,590.4,7555
37931 lb,2.59,507.2,7557
42763 lb,0.68,602.4,7563
40286 lb,1.37,530.4,7582
35164 lb,--,479.2,7590
38061 lb,0.56,469.6,7600
44624 lb,2.05,584.0,7602
37631 lb,2.64,528.8,7609
35234 lb,0.4,596.8,7611
31920 lb,2.28,460.0,7632
40512 lb,2.57,578.4,7633
34681 lb,2.11,636.0,7644
34263 lb,2.85,588.0,7647
28145 lb,2.23,615.2,7657
44453 lb,1.68,587.2,7661
26307 lb,2.35,636.0,7668
39665 lb,1.51,638.4,7673
34405 lb,0.5,593.6,7679
38946 lb,0.51,638.4,7680
42747 lb,1.87,501.6,7685
43570 lb,0.49,447.2,7687
26434 lb,1.84,545.6,7691
38921 lb,2.83,408.0,7704
30790 lb,1.23,517.6,7711
29660 lb,2.29,634.4,7717
35058 lb,2.68,464.0,7726
35522 lb,1.04,633.6,7729
42253 lb,0.69,573.6,7730
33555 lb,0.8,608.8,7736
43057 lb,1.97,460.0,7739
29176 lb,--,565.6,7741
39036 lb,2.84,620.8,7742
33594 lb,2.99,633.6,7744
31824 lb,1.83,603.2,7745
26226 lb,1.8,400.0,7752
41892 lb,1.37,520.8,7755
33109 lb,2.14,471.2,7759
43796 lb,0.89,493.6,7763
38710 lb,--,452.0,7780
32595 lb,1.47,425.6,7784
28653 lb,2.84,492.0,7785
36738 lb,0.68,484.8,7790
30676 lb,1.14,472.8,7799
33767 lb,0.4,420.8,7800
31155 lb,--,580.0,7802
27550 lb,1.71,575.2,7804
28885 lb,2.24,559.2,7808
30380 lb,2.42,417.6,7810
36524 lb,2.09,418.4,7819
30518 lb,2.59,423.2,7820
34934 lb,1.39,432.0,7831
31599 lb,0.91,617.6,7838
39685 lb,1.1,432.0,7850
32043 lb,1.75,516.0,7866
43918 lb,3.0,532.8,7868
27499 lb,2.5,551.2,7874
41506 lb,1.19,428.0,7880
36758 lb,--,639.2,7881
31187 lb,2.78,431.2,7884
38624 lb,2.46,501.6,7888
28841 lb,0.57,401.6,7892
33723 lb,2.65,582.4,7893
42815 lb,0.84,632.0,7899
43172 lb,1.15,447.2,7906
26393 lb,1.35,452.0,7915
34394 lb,2.66,530.4,7922
25382 lb,0.61,597.6,7926
25122 lb,2.67,556.0,7927
41273 lb,--,584.8,7949
43258 lb,1.55,571.2,7955
38476 lb,0.99,572.0,7961
31062 lb,1.96,549.6,7965
27891 lb,1.65,619.2,7966
43463 lb,2.26,591.2,7979
37776 lb,0.98,468.0,7987
31835 lb,2.01,583.2,7995
29825 lb,2.61,573.6,7997
43606 lb,0.48,445.6,8004
26363 lb,2.08,558.4,8006
43476 lb,1.03,504.8,8013
30950 lb,1.41,551.2,8019
36935 lb,1.88,402.4,8020
31995 lb,2.13,599.2,8025
39166 lb,--,503.2,8040
41475 lb,1.16,420.0,8043
31630 lb,1.95,455.2,8044
34462 lb,1.75,499.2,8046
41874 lb,2.98,612.8,8048
43183 lb,2.13,615.2,8049
43742 lb,2.22,577.6,8053
36758 lb,0.57,537.6,8066
42774 lb,1.0,536.8,8068
33368 lb,2.0,471.2,8071
26086 lb,1.49,481.6,8074
39195 lb,--,455.2,8077
38599 lb,1.94,616.8,8085
42294 lb,2.82,580.0,8087
43009 lb,2.33,614.4,8095
40574 lb,1.37,532.0,8098
37687 lb,0.77,465.6,8103
32762 lb,1.75,552.0,8105
28174 lb,2.16,638.4,8106
28168 lb,2.62,596.0,8120
32776 lb,1.7,608.8,8122
43806 lb,0.8,524.0,8133
32435 lb,2.84,528.8,8135
44359 lb,0.56,624.0,8148
30220 lb,1.37,471.2,8149
33416 lb,2.23,591.2,8160
33113 lb,1.39,579.2,8161
26585 lb,--,557.6,8162
36581 lb,0.4,569.6,8168
26641 lb,1.5,419.2,8171
41703 lb,2.94,623.2,8173
37190 lb,--,428.0,8183
27147 lb,2.64,444.8,8187
31726 lb,0.95,615.2,8190
27621 lb,2.71,564.0,8191
32804 lb,0.73,620.0,8194
31619 lb,0.82,564.8,8197
37908 lb,0.87,460.8,8199
42939 lb,0.79,479.2,8200
41193 lb,1.52,615.2,8216
41667 lb,--,452.0,8222
25418 lb,0.81,558.4,8225
29127 lb,1.02,511.2,8233
25431 lb,2.12,423.2,8246
33759 lb,1.95,479.2,8248
40897 lb,1.42,412.0,8250
33464 lb,1.88,552.0,8258
25939 lb,2.84,460.8,8264
37928 lb,0.57,534.4,8276
35133 lb,2.47,551.2,8277
41588 lb,1.23,594.4,8282
44944 lb,2.27,440.8,8298
30860 lb,--,632.8,8304
26863 lb,--,576.0,8310
32940 lb,0.95,430.4,8314
26618 lb,2.89,594.4,8316
28891 lb,0.69,465.6,8319
43816 lb,2.6,557.6,8321
27501 lb,0.51,434.4,8322
35152 lb,1.66,589.6,8323
26368 lb,2.19,634.4,8337
39639 lb,1.45,448.0,8341
25368 lb,1.66,600.0,8346
28235 lb,0.79,500.0,8348
26677 lb,--,604.0,8357
28665 lb,2.34,435.2,8360
41545 lb,2.39,414.4,8361
29015 lb,1.25,524.0,8362
28315 lb,0.64,572.0,8372
32351 lb,2.31,405.6,8375
32496 lb,2.72,572.8,8387
31939 lb,1.58,516.0,8390
35790 lb,0.87,562.4,8394
36779 lb,0.46,541.6,8402
44431 lb,1.35,420.8,8411
40270 lb,0.42,442.4,8418
41875 lb,2.21,430.4,8430
34393 lb,--,620.0,8434
31154 lb,0.76,633.6,8439
30862 lb,1.29,401.6,8440
41264 lb,--,527.2,8454
40126 lb,0.45,623.2,8458
27191 lb,0.87,579.2,8459
40095 lb,0.45,616.0,8461
34540 lb,2.84,596.8,8469
31780 lb,1.6,585.6,8473
40113 lb,2.14,570.4,8477
39679 lb,1.21,611.2,8493
43735 lb,--,608.0,8494
33713 lb,0.74,447.2,8497
32929 lb,1.25,493.6,8506
32522 lb,--,472.0,8510
37212 lb,2.21,574.4,8514
36370 lb,2.59,628.8,8515
34722 lb,--,615.2,8517
37172 lb,0.92,404.8,8521
43643 lb,2.59,492.0,8524
42876 lb,--,573.6,8525
43221 lb,--,593.6,8532
25875 lb,1.19,556.8,8536
34071 lb,1.99,496.0,8561
37072 lb,2.46,407.2,8565
42599 lb,--,565.6,8570
37778 lb,1.38,518.4,8575
42267 lb,2.22,628.0,8576
29057 lb,--,574.4,8583
40119 lb,2.56,605.6,8584
26178 lb,--,509.6,8593
41074 lb,0.94,438.4,8606
36633 lb,1.44,601.6,8610
28139 lb,2.79,507.2,8612
40915 lb,1.43,450.4,8616
31443 lb,2.03,406.4,8623
30023 lb,2.01,558.4,8628
31740 lb,1.88,453.6,8635
27830 lb,0.97,510.4,8638
38989 lb,1.97,524.0,8639
30413 lb,0.87,623.2,8642
41873 lb,2.81,441.6,8659
37451 lb,2.82,536.0,8663
35306 lb,1.04,484.8,8664
41949 lb,1.91,498.4,8667
41429 lb,1.32,609.6,8669
38944 lb,2.75,619.2,8673
34533 lb,2.67,570.4,8676
36186 lb,2.68,464.8,8677
34980 lb,2.75,592.0,8689
35813 lb,1.28,423.2,8694
40699 lb,2.71,472.0,8712
33609 lb,2.88,461.6,8715
29091 lb,--,552.0,8716
39073 lb,1.59,558.4,8718
43570 lb,2.72,620.8,8724
37220 lb,1.16,557.6,8728
30702 lb,0.55,468.8,8734
42951 lb,--,548.8,8736
27998 lb,0.72,603.2,8745
25291 lb,0.83,512.0,8747
29619 lb,2.56,520.8,8751
29991 lb,1.78,481.6,8754
37198 lb,1.88,618.4,8759
41586 lb,1.17,575.2,8763
43484 lb,0.74,470.4,8766
30344 lb,0.85,565.6,8767
42623 lb,1.27,574.4,8774
43137 lb,0.64,408.8,8777
44611 lb,--,467.2,8778
43993 lb,1.67,420.8,8780
40008 lb,2.66,452.0,8783
28833 lb,0.45,529.6,8792
35557 lb,0.54,456.8,8803
40072 lb,0.42,434.4,8804
37181 lb,1.42,437.6,8809
39529 lb,2.37,511.2,8820
34092 lb,2.92,408.8,8830
29525 lb,2.38,440.0,8834
41962 lb,0.54,546.4,8840
44553 lb,0.42,466.4,8841
25391 lb,1.56,576.8,8843
32971 lb,--,552.8,8847
31407 lb,2.09,428.0,8850
43495 lb,1.33,433.6,8857
40491 lb,2.27,433.6,8858
37425 lb,2.36,525.6,8859
35813 lb,--,563.2,8860
33663 lb,0.89,482.4,8866
27413 lb,1.94,600.0,8872
42304 lb,0.79,407.2,8874
37041 lb,1.54,525.6,8880
42044 lb,2.45,452.0,8883
25781 lb,0.9,570.4,8888
42935 lb,0.68,424.0,8893
38626 lb,--,620.0,8897
25703 lb,1.99,560.8,8908
40830 lb,0.56,457.6,8909
44209 lb,2.46,549.6,8912
40211 lb,--,408.0,8913
34440 lb,1.41,572.0,8916
30491 lb,0.42,454.4,8924
28068 lb,2.03,485.6,8930
30281 lb,0.51,429.6,8933
27464 lb,1.5,500.0,8936
44259 lb,1.54,508.8,8938
28079 lb,1.31,447.2,8942
25237 lb,1.08,437.6,8943
42838 lb,0.96,565.6,8944
40748 lb,0.43,640.0,8950
40819 lb,--,475.2,8963
27779 lb,2.39,624.0,8968
27098 lb,1.81,628.0,8975
28955 lb,0.91,581.6,8976
33302 lb,2.26,572.8,8979
28594 lb,0.42,631.2,8982
41697 lb,0.4,446.4,8991
40005 lb,0.73,532.0,8996
35962 lb,1.26,540.0,8997
25285 lb,2.0,560.0,9018
29287 lb,1.29,417.6,9029
38802 lb,2.84,511.2,9034
44246 lb,--,627.2,9035
42477 lb,1.9,594.4,9041
28100 lb,--,604.8,9049
39643 lb,2.71,612.0,9054
38025 lb,2.74,547.2,9056
44496 lb,1.98,623.2,9059
37662 lb,1.58,476.0,9061
42468 lb,2.45,572.0,9080
42456 lb,2.97,585.6,9081
33611 lb,1.03,411.2,9082
36174 lb,--,555.2,9091
32150 lb,1.19,496.0,9099
35410 lb,--,468.0,9100
44576 lb,1.3,448.0,9112
40226 lb,2.17,438.4,9115
33231 lb,--,428.8,9119
29266 lb,1.9,542.4,9125
25877 lb,0.45,525.6,9126
29018 lb,0.75,615.2,9128
25697 lb,1.04,503.2,9133
33763 lb,2.14,546.4,9137
29345 lb,2.38,525.6,9151
30117 lb,--,524.0,9153
32867 lb,1.7,517.6,9156
37126 lb,1.18,634.4,9167
29579 lb,0.73,487.2,9169
37771 lb,--,567.2,9170
36037 lb,1.63,453.6,9177
43946 lb,0.91,428.0,9179
31068 lb,0.43,417.6,9184
27781 lb,0.73,629.6,9189
26773 lb,2.27,536.8,9190
39681 lb,0.46,564.0,9195
37639 lb,2.36,504.0,9197
37616 lb,0.43,578.4,9201
35242 lb,2.88,432.0,9202
41636 lb,--,538.4,9203
37710 lb,0.6,524.0,9207
28753 lb,0.71,479.2,9210
35034 lb,2.07,435.2,9212
25762 lb,0.55,529.6,9215
39645 lb,1.4,442.4,9218
37647 lb,1.79,480.8,9220
31130 lb,--,420.0,9221
25684 lb,1.45,631.2,9222
42147 lb,0.82,451.2,9223
34258 lb,2.14,616.0,9225
29089 lb,2.02,468.8,9231
39229 lb,2.9,575.2,9235
38349 lb,1.83,605.6,9249
35168 lb,1.84,559.2,9252
34417 lb,--,476.0,9253
37479 lb,2.62,405.6,9257
26395 lb,1.28,426.4,9258
32115 lb,2.52,416.0,9259
39527 lb,1.34,556.8,9261
34139 lb,2.78,561.6,9277
43763 lb,0.56,541.6,9279
37695 lb,--,445.6,9280
27648 lb,2.62,602.4,9282
27538 lb,2.18,517.6,9291
43165 lb,1.84,565.6,9292
32741 lb,1.01,565.6,9300
29428 lb,1.48,486.4,9310
39312 lb,0.43,476.8,9323
36629 lb,1.09,505.6,9327
33473 lb,1.33,505.6,9329
38636 lb,2.68,558.4,9336
43496 lb,1.32,575.2,9338
31367 lb,1.83,631.2,9373
33404 lb,1.04,515.2,9376
34894 lb,2.55,516.8,9381
37890 lb,2.14,593.6,9401
26349 lb,1.83,459.2,9404
37037 lb,1.73,546.4,9408
37105 lb,1.57,541.6,9411
27858 lb,2.1,519.2,9413
40442 lb,2.81,516.0,9415
42351 lb,0.77,586.4,9417
28969 lb,--,576.8,9418
29927 lb,1.19,408.0,9420
30094 lb,0.4,602.4,9426
28394 lb,1.04,543.2,9427
43395 lb,1.57,590.4,9432
42569 lb,1.63,423.2,9434
28526 lb,0.51,504.8,9443
42056 lb,--,498.4,9457
37137 lb,0.87,638.4,9458
31536 lb,1.51,432.8,9461
31632 lb,1.65,400.8,9463
30033 lb,2.06,420.8,9470
43037 lb,2.11,572.8,9473
29152 lb,0.41,465.6,9475
41132 lb,0.94,509.6,9477
42440 lb,2.24,428.8,9479
29333 lb,1.07,525.6,9481
42308 lb,2.76,638.4,9504
29426 lb,2.28,480.8,9519
36683 lb,1.9,479.2,9540
26557 lb,1.65,615.2,9544
39731 lb,2.94,559.2,9550
28217 lb,1.38,414.4,9553
35811 lb,--,602.4,9556
27063 lb,0.51,477.6,9563
43846 lb,1.45,472.8,9572
35896 lb,1.76,564.8,9584
39816 lb,--,620.0,9586
44232 lb,0.97,540.0,9597
25508 lb,1.91,424.8,9603
30691 lb,1.79,467.2,9607
29780 lb,1.09,598.4,9611
31200 lb,1.67,437.6,9615
40381 lb,1.34,424.8,9616
42889 lb,1.64,445.6,9617
27730 lb,1.24,460.0,9621
41628 lb,1.92,556.8,9630
31094 lb,0.76,564.0,9636
39137 lb,2.84,454.4,9646
35137 lb,2.15,625.6,9650
33677 lb,2.29,452.0,9656
42432 lb,2.84,451.2,9663
30519 lb,2.66,488.0,9669
34334 lb,--,470.4,9679
31536 lb,--,417.6,9683
35531 lb,2.02,492.8,9685
31063 lb,--,420.8,9688
36056 lb,1.43,552.0,9692
35812 lb,0.69,545.6,9696
33988 lb,0.42,508.8,9701
26714 lb,2.62,607.2,9727
37312 lb,1.89,460.0,9731
39101 lb,--,607.2,9742
32405 lb,1.49,536.8,9748
25249 lb,0.42,630.4,9757
44587 lb,2.16,577.6,9770
36656 lb,1.01,428.0,9773
29851 lb,2.95,466.4,9778
35538 lb,0.6,416.8,9788
28398 lb,2.92,534.4,9791
26804 lb,1.43,535.2,9796
38333 lb,2.33,435.2,9801
31400 lb,1.31,542.4,9802
36347 lb,0.92,523.2,9809
30596 lb,2.93,614.4,9817
42763 lb,1.64,440.0,9819
42199 lb,1.4,419.2,9820
31037 lb,2.53,555.2,9821
36654 lb,1.16,591.2,9824
35737 lb,2.2,448.8,9825
43468 lb,0.48,416.0,9827
33117 lb,--,415.2,9828
40321 lb,2.68,400.0,9834
28560 lb,0.67,610.4,9835
30743 lb,--,482.4,9836
36309 lb,2.54,600.0,9840
38215 lb,1.59,532.8,9841
36480 lb,--,544.0,9846
41119 lb,2.08,468.8,9851
37783 lb,0.75,424.8,9852
42785 lb,1.33,516.0,9857
41744 lb,2.19,583.2,9860
30093 lb,2.01,535.2,9861
43927 lb,2.83,628.0,9867
44039 lb,--,608.0,9878
42115 lb,0.61,557.6,9880
41605 lb,1.27,470.4,9881
32125 lb,2.47,488.8,9882
40828 lb,0.78,633.6,9883
42423 lb,2.94,616.0,9885
33613 lb,1.24,609.6,9891
34299 lb,2.96,505.6,9899
40104 lb,1.25,528.8,9902
37813 lb,0.7,593.6,9912
25556 lb,1.41,413.6,9916
43143 lb,0.69,610.4,9920
32020 lb,2.75,549.6,9921
26669 lb,2.23,424.0,9922
39125 lb,1.68,476.0,9926
30581 lb,1.92,607.2,9928
35048 lb,0.95,554.4,9931
27585 lb,2.7,520.8,9936
33838 lb,1.83,432.0,9940
40581 lb,0.5,544.0,9943
29368 lb,2.23,473.6,9944
43028 lb,0.68,411.2,9957
31673 lb,1.22,499.2,9961
35601 lb,1.78,432.8,9967
35291 lb,--,634.4,9972
25729 lb,1.63,448.8,9973
36174 lb,0.87,604.0,9974
25641 lb,--,567.2,9975
42305 lb,1.47,543.2,9977
41908 lb,2.27,632.0,10002
